Type, Latitude,Longitude
Schools,-27.478371,152.868851
Schools,-28.42751,149.654456
Schools,-24.333793,150.53829
Schools,-27.583771,153.296243
Schools,-26.054552,151.008357
Schools,-27.517796,152.978564
Schools,-17.593316,145.999718
Schools,-27.57053,152.953709
Schools,-16.924071,145.742334
Schools,-17.736553,146.001015
Schools,-19.274536,146.816033
Schools,-18.146492,144.320214
Schools,-26.262595,152.871678
Schools,-25.290934,152.901988
Schools,-27.412529,152.969796
Schools,-25.209936,152.032553
Schools,-27.492371,153.215804
Schools,-23.365846,150.529858
Schools,-26.25718,150.043826
Schools,-20.899203,148.77029
Schools,-27.493559,153.102204
Schools,-26.963161,151.215991
Schools,-27.215171,153.110038
Schools,-27.612132,152.748437
Schools,-28.087605,153.448878
Schools,-26.535406,153.078039
Schools,-21.085942,149.186561
Schools,-24.898075,152.363972
Schools,-27.967808,144.631037
Schools,-22.811606,149.895151
Schools,-28.041004,153.376418
Schools,-19.315402,146.802273
Schools,-27.586143,152.97958
Schools,-27.513358,153.062016
Schools,-26.614718,144.271602
Schools,-21.472275,149.144945
Schools,-26.956752,152.957333
Schools,-27.347972,153.059665
Schools,-24.181038,149.809072
Schools,-27.491516,153.151924
Schools,-16.341984,145.413002
Schools,-28.487411,149.470381
Schools,-25.949998,152.602903
Schools,-27.323768,153.080814
Schools,-28.59481,151.812343
Schools,-28.17194,153.529082
Schools,-26.885112,152.142058
Schools,-27.413665,153.063372
Schools,-24.724664,152.112119
Schools,-26.68792,153.103283
Schools,-27.535843,153.023691
Schools,-27.580754,153.125375
Schools,-27.246573,153.108783
Schools,-25.585416,151.293931
Schools,-27.667894,153.053933
Schools,-27.523968,153.215116
Schools,-27.897484,153.32662
Schools,-23.513504,148.158367
Schools,-21.115555,149.173625
Schools,-20.061246,146.272748
Schools,-24.421857,150.429364
Schools,-24.173164,150.375234
Schools,-17.534776,146.032501
Schools,-27.55471,151.697581
Schools,-27.66793,153.110275
Schools,-26.392557,151.244376
Schools,-27.538499,152.939956
Schools,-27.294188,153.051343
Schools,-21.694428,139.511902
Schools,-21.093001,149.17124
Schools,-17.654209,145.955526
Schools,-27.625799,152.958417
Schools,-27.383548,153.061534
Schools,-27.623646,152.395629
Schools,-27.05846,152.952785
Schools,-27.959634,153.393324
Schools,-25.898519,139.352239
Schools,-16.938338,145.744983
Schools,-27.553522,153.032305
Schools,-20.547766,147.845074
Schools,-27.055475,152.939291
Schools,-27.626757,153.042887
Schools,-28.524825,151.88407
Schools,-26.028448,152.777057
Schools,-26.653027,153.084137
Schools,-26.500336,153.072306
Schools,-28.579377,151.954787
Schools,-26.346475,152.673249
Schools,-17.015545,145.722845
Schools,-26.698467,152.999726
Schools,-25.846801,148.564675
Schools,-27.040686,152.861731
Schools,-27.17353,152.93297
Schools,-27.624204,152.971867
Schools,-17.444639,145.884979
Schools,-27.440378,152.543746
Schools,-26.773804,153.102817
Schools,-27.851796,151.906126
Schools,-24.709429,152.255077
Schools,-27.773711,153.244247
Schools,-27.939685,153.319763
Schools,-27.94318,153.320195
Schools,-25.289471,152.80447
Schools,-27.534961,151.911294
Schools,-27.919551,153.305518
Schools,-27.199987,153.01666
Schools,-25.300176,152.875652
Schools,-21.609772,138.316309
Schools,-17.807793,146.002822
Schools,-28.078458,153.41202
Schools,-27.454803,153.154046
Schools,-17.265394,145.925496
Schools,-18.71214,146.14758
Schools,-21.201543,149.149059
Schools,-21.607314,149.243035
Schools,-27.53086,151.936197
Schools,-27.642672,152.750874
Schools,-27.563616,153.261289
Schools,-27.796349,153.261681
Schools,-27.464252,153.066369
Schools,-21.91315,149.40506
Schools,-16.608069,145.341513
Schools,-16.880471,145.714293
Schools,-26.678266,153.114317
Schools,-24.398449,150.516631
Schools,-24.868095,151.117912
Schools,-24.876106,152.333739
Schools,-24.14339,150.286329
Schools,-24.491079,150.572073
Schools,-27.524944,153.046972
Schools,-27.337112,150.061753
Schools,-27.656562,152.907792
Schools,-21.073927,149.214953
Schools,-27.492803,153.079048
Schools,-21.148058,149.19402
Schools,-27.690249,153.132237
Schools,-27.220993,153.078773
Schools,-27.660842,153.10977
Schools,-19.272659,146.810535
Schools,-19.29912,146.732887
Schools,-27.317194,153.025234
Schools,-27.39258,152.934739
Schools,-27.603608,152.846753
Schools,-27.614899,153.031331
Schools,-27.652201,153.0977
Schools,-26.777164,153.135527
Schools,-27.618191,153.130877
Schools,-19.364483,146.728997
Schools,-27.989287,153.381065
Schools,-27.499581,152.944887
Schools,-26.632065,152.948046
Schools,-27.684555,153.103736
Schools,-27.703845,153.213196
Schools,-27.262686,153.008217
Schools,-27.628213,152.875605
Schools,-21.114506,149.168357
Schools,-27.181226,153.016153
Schools,-27.586389,153.085214
Schools,-27.590679,153.129655
Schools,-27.436248,152.936225
Schools,-26.701919,153.132729
Schools,-27.594751,153.056682
Schools,-28.059792,153.426226
Schools,-23.566191,148.886345
Schools,-27.360387,152.973081
Schools,-16.794772,145.689705
Schools,-18.711688,146.294413
Schools,-21.905456,148.364076
Schools,-27.565309,153.05613
Schools,-27.596472,151.931732
Schools,-24.882095,152.31333
Schools,-16.95951,145.741202
Schools,-27.077285,152.960225
Schools,-23.513156,148.164718
Schools,-22.810802,148.701228
Schools,-27.726062,153.204939
Schools,-19.30876,146.753527
Schools,-22.004683,148.062996
Schools,-27.893532,153.388392
Schools,-27.306111,152.969502
Schools,-23.878724,151.252494
Schools,-23.358187,150.545876
Schools,-27.506299,153.212683
Schools,-27.660457,153.18746
Schools,-26.400945,153.100748
Schools,-21.353918,148.115997
Schools,-22.987929,147.081452
Schools,-26.814195,153.116634
Schools,-23.951007,151.364429
Schools,-27.667894,153.053933
Schools,-28.130582,153.467021
Schools,-27.628823,153.137676
Schools,-27.995415,153.396096
Schools,-23.030752,148.344378
Schools,-27.546458,153.204037
Schools,-27.688645,153.090225
Schools,-27.91587,153.328135
Schools,-27.559224,152.023811
Schools,-28.190265,153.26494
Schools,-27.52771,153.230348
Schools,-27.647185,153.17707
Schools,-27.561845,152.825411
Schools,-21.031209,149.157474
Schools,-10.15686,142.163096
Schools,-9.231838,142.219025
Schools,-9.955137,142.189574
Schools,-9.916643,144.057991
Schools,-9.595258,143.760259
Schools,-9.74998,143.416534
Schools,-9.379066,142.622593
Schools,-9.899671,142.769658
Schools,-10.206157,142.827527
Schools,-10.233244,142.219225
Schools,-9.411309,142.537779
Schools,-10.050526,143.064468
Schools,-9.507496,143.547222
Schools,-10.187759,142.334094
Schools,-27.676143,153.049458
Schools,-25.907043,153.079096
Schools,-27.614654,152.863015
Schools,-21.110197,149.151088
Schools,-27.254988,152.96903
Schools,-27.618887,153.359437
Schools,-19.38842,146.726477
Schools,-27.131104,153.046045
Schools,-20.345304,148.952676
Schools,-16.214951,145.422936
Schools,-27.675694,153.089979
Schools,-28.085283,153.430329
Schools,-26.659811,153.05776
Schools,-27.559618,152.917525
Schools,-27.899627,153.303554
Schools,-23.448456,150.452238
Schools,-28.013751,153.334142
Schools,-26.565995,148.777888
Schools,-27.69246,153.214485
Schools,-18.818728,145.795444
Schools,-15.762572,145.269038
Schools,-16.987184,145.743426
Schools,-16.524548,145.461264
Schools,-16.911729,145.728904
Schools,-27.684716,153.017723
Schools,-28.07106,153.399157
Schools,-24.214823,151.911039
Schools,-27.116424,152.966859
Schools,-27.541778,153.230951
Schools,-25.297303,152.849793
Schools,-27.2378,152.986638
Schools,-27.046229,153.148249
Schools,-27.732465,153.196091
Schools,-26.61415,153.080493
Schools,-23.154589,150.754559
Schools,-28.022475,153.342087
Schools,-27.069929,152.932523
Schools,-10.593795,142.251558
Schools,-27.682037,153.034825
Schools,-27.944717,153.365253
Schools,-27.613315,152.95905
Schools,-26.691266,153.103379
Schools,-16.46374,145.374379
Schools,-27.48161,153.01825
Schools,-24.877583,152.349882
Schools,-16.916444,145.768063
Schools,-20.079807,146.259216
Schools,-26.187969,152.67871
Schools,-19.576578,147.408444
Schools,-21.152171,149.176769
Schools,-23.643959,150.387192
Schools,-23.369247,150.499487
Schools,-27.545803,151.964926
Schools,-28.210319,152.03336
Schools,-25.515253,152.687918
Schools,-24.848983,152.339453
Schools,-25.534855,152.697454
Schools,-27.454402,153.176373
Schools,-27.38327,153.016687
Schools,-27.51351,152.97746
Schools,-27.516795,153.072622
Schools,-23.553307,145.286949
Schools,-18.654111,146.169618
Schools,-23.336182,150.516613
Schools,-23.851584,151.251251
Schools,-26.623212,152.962727
Schools,-27.178162,151.259169
Schools,-27.500843,152.984287
Schools,-27.962338,153.401434
Schools,-27.574579,151.932442
Schools,-27.414232,153.039431
Schools,-27.411556,152.965741
Schools,-23.352114,150.531959
Schools,-27.456263,153.072871
Schools,-26.542701,151.832172
Schools,-27.223118,153.111256
Schools,-27.984956,153.399596
Schools,-27.32924,153.054737
Schools,-27.398644,153.03747
Schools,-19.288535,146.783801
Schools,-27.633669,152.754858
Schools,-17.259697,145.488086
Schools,-26.236986,151.944594
Schools,-27.445209,152.949885
Schools,-27.517168,153.023284
Schools,-27.544657,152.986468
Schools,-27.535488,153.073733
Schools,-16.923373,145.75163
Schools,-16.995435,145.416572
Schools,-27.545115,153.106102
Schools,-27.407675,152.997093
Schools,-27.566884,152.277481
Schools,-25.233413,152.274126
Schools,-28.645309,151.931207
Schools,-19.99918,148.23501
Schools,-27.084214,152.963189
Schools,-17.357496,145.593085
Schools,-26.396086,146.258182
Schools,-27.590377,152.745461
Schools,-27.530126,153.260332
Schools,-27.544602,153.097429
Schools,-24.875888,152.37763
Schools,-27.280055,150.458084
Schools,-27.357017,153.024677
Schools,-27.486125,153.053695
Schools,-27.413442,153.063369
Schools,-27.575984,153.059533
Schools,-27.586143,152.97958
Schools,-27.970777,152.997209
Schools,-27.715022,153.204024
Schools,-24.398574,150.517874
Schools,-28.06303,153.438152
Schools,-26.748913,150.619966
Schools,-26.424526,152.910211
Schools,-25.633372,151.60798
Schools,-20.406236,148.581748
Schools,-27.248016,153.085901
Schools,-28.537331,150.297432
Schools,-25.281961,152.832531
Schools,-19.667477,147.423075
Schools,-24.875888,152.37763
Schools,-21.115553,149.173624
Schools,-26.654402,153.074915
Schools,-24.870247,151.118736
Schools,-27.444742,151.718903
Schools,-19.272659,146.810535
Schools,-21.420391,149.213682
Schools,-27.296393,152.989241
Schools,-17.940171,145.930467
Schools,-27.462054,153.15057
Schools,-27.995096,152.689405
Schools,-17.088936,145.778581
Schools,-27.200218,153.030508
Schools,-26.409391,153.100707
Schools,-26.863409,152.954503
Schools,-25.296532,152.876348
Schools,-27.933398,151.916418
Schools,-23.437851,144.262212
Schools,-10.577697,142.21383
Schools,-26.794226,153.125602
Schools,-21.157833,148.862056
Schools,-27.308131,153.043039
Schools,-27.709629,151.64604
Schools,-19.286937,146.7548
Schools,-27.579512,151.963957
Schools,-23.513504,148.158367
Schools,-23.134711,150.734265
Schools,-27.565935,153.07681
Schools,-27.530802,153.058948
Schools,-27.411242,152.965619
Schools,-27.643122,153.099384
Schools,-28.130861,153.474928
Schools,-27.614676,152.813248
Schools,-24.989882,151.969501
Schools,-27.508335,152.929433
Schools,-26.940322,152.567478
Schools,-23.57238,148.88352
Schools,-21.998828,148.061361
Schools,-24.575045,149.981897
Schools,-26.176279,152.656667
Schools,-27.665413,153.111419
Schools,-27.611913,153.137144
Schools,-27.229117,152.980449
Schools,-28.030794,148.593854
Schools,-26.653457,150.185021
Schools,-26.63001,152.946833
Schools,-19.308947,146.733517
Schools,-28.039861,153.41761
Schools,-27.406019,152.933506
Schools,-27.662244,153.18658
Schools,-28.00555,153.388503
Schools,-27.636144,152.585749
Schools,-23.874273,151.271142
Schools,-27.673617,153.143074
Schools,-27.108912,152.953631
Schools,-27.357291,152.968797
Schools,-22.584605,148.355441
Schools,-26.66742,151.993257
Schools,-27.585844,153.111456
Schools,-16.812255,145.696609
Schools,-27.467335,152.582381
Schools,-27.639439,153.128555
Schools,-16.960632,145.74213
Schools,-27.636472,152.404518
Schools,-27.670196,153.054427
Schools,-26.501656,153.085037
Schools,-27.924014,153.378384
Schools,-27.593524,153.077637
Schools,-21.09565,149.180445
Schools,-28.001008,153.328207
Schools,-20.547876,147.83437
Schools,-19.33662,146.718866
Schools,-27.299908,152.96226
Schools,-27.653152,152.869242
Schools,-27.523968,153.215116
Schools,-27.684803,153.111142
Schools,-26.765606,152.857306
Schools,-27.491115,153.229051
Schools,-27.103182,152.388639
Schools,-27.082819,153.16652
Schools,-23.087761,148.030422
Schools,-28.128934,153.44962
Schools,-27.897549,153.3266
Schools,-22.827902,147.63911
Schools,-19.314236,146.800324
Schools,-27.700705,153.034038
Schools,-27.070469,152.929094
Schools,-27.740317,153.190118
Schools,-26.68792,153.103283
Schools,-27.653205,152.869274
Schools,-27.970777,152.997209
Schools,-27.082819,153.16652
Schools,-27.070469,152.929094
Schools,-23.369251,150.499451
Schools,-26.542701,151.832172
Schools,-16.995435,145.416572
Schools,-27.594751,153.056683
Schools,-26.199168,152.646914
Schools,-27.403128,152.929301
Schools,-27.374931,153.046521
Schools,-27.647908,152.851476
Schools,-27.621789,152.915277
Schools,-27.640294,153.127988
Schools,-27.200059,153.016793
Schools,-23.391708,150.503742
Schools,-28.037973,148.58073
Schools,-27.659227,152.921063
Schools,-27.567724,152.41719
Schools,-27.72082,153.084099
Schools,-27.578034,153.055298
Schools,-27.680711,153.235437
Schools,-17.009392,145.741063
Schools,-26.17376,152.662167
Schools,-26.409139,153.029231
Schools,-10.579583,142.222306
Schools,-28.220802,152.014596
Schools,-27.625799,152.958408
Schools,-26.413271,152.911405
Schools,-27.619008,152.783522
Schools,-23.88015,151.222573
Schools,-27.624204,152.971867
Schools,-19.33662,146.718866
Schools,-27.538499,152.939956
Schools,-23.352144,150.53197
Schools,-26.622759,152.961916
Schools,-27.670196,153.054427
Schools,-27.223149,153.111257
Schools,-23.851584,151.251251
Schools,-26.861627,152.95187
Schools,-27.5522,153.05776
Schools,-27.927773,153.316018
Schools,-27.932839,153.190335
Schools,-16.90472,145.699081
Schools,-27.715022,153.204024
Schools,-26.714305,153.069428
Schools,-27.643122,153.099384
Schools,-27.615489,152.766497
Schools,-27.2378,152.986638
Schools,-16.921363,145.750204
Schools,-27.535397,153.193835
Schools,-23.552839,148.170931
Schools,-26.353145,152.862993
Schools,-27.592473,152.914984
Schools,-27.565935,153.07681
Schools,-27.700696,153.034033
Schools,-27.58794,153.061442
Schools,-26.187969,152.67871
Schools,-25.925181,152.994883
Schools,-27.959634,153.393324
Schools,-27.962385,153.40144
Schools,-28.001101,153.328239
Schools,-25.523372,152.693923
Schools,-27.995096,152.689405
Schools,-27.829988,153.026801
Schools,-27.639464,153.128556
Schools,-27.684803,153.111142
Schools,-27.643122,153.099384
Schools,-27.299908,152.96226
Schools,-27.110714,152.924208
Schools,-27.533849,153.09469
Schools,-26.814219,153.116646
Schools,-26.535406,153.078039
Schools,-27.398329,152.985705
Schools,-27.450783,153.00055
Schools,-19.30876,146.753527
Schools,-27.574579,151.932442
Schools,-27.103182,152.388639
Schools,-19.579138,147.400398
Schools,-25.515253,152.687918
Schools,-27.632345,152.754683
Schools,-27.807107,152.956215
Schools,-27.238208,153.024961
Schools,-27.714027,153.035289
Schools,-26.757112,153.106721
Schools,-27.256655,153.014828
Schools,-27.462066,153.150571
Schools,-27.623545,152.3957
Schools,-27.870397,153.296263
Schools,-28.091886,153.376186
Schools,-27.495429,153.035426
Schools,-27.834339,153.037683
Schools,-26.716315,153.057849
Schools,-27.534334,151.954743
Schools,-27.474418,153.002442
Schools,-19.303735,146.777368
Schools,-24.88543,152.359792
Schools,-16.923373,145.75163
Schools,-27.625131,153.043035
Schools,-27.676096,153.04944
Schools,-27.586643,152.976445
Schools,-27.462239,151.956818
Schools,-27.439283,151.720723
Schools,-26.1996,152.675328
Schools,-27.401769,152.961035
Schools,-27.726098,153.204937
Schools,-27.606526,152.893868
Schools,-27.628213,152.875605
Schools,-27.688645,153.090225
Schools,-27.695536,153.145257
Schools,-19.99918,148.23501
Schools,-26.794226,153.125602
Schools,-26.654402,153.074915
Schools,-27.215295,153.109998
Schools,-27.181391,152.949329
Schools,-26.409131,153.100661
Schools,-27.590377,152.745461
Schools,-27.588666,152.747584
Schools,-27.450476,153.011468
Schools,-27.499565,153.083909
Schools,-26.479463,153.06863
Schools,-25.314695,152.797134
Schools,-27.793107,153.266626
Schools,-16.811493,145.587633
Schools,-27.485701,153.142172
Schools,-24.769702,152.279077
Schools,-25.496303,152.709937
Schools,-26.621346,152.934349
Schools,-27.598252,151.956264
Schools,-28.198889,152.040956
Schools,-27.414232,153.039431
Schools,-27.979984,153.362978
Schools,-27.98439,153.371551
Schools,-10.549432,142.210369
Schools,-23.347934,150.523416
Schools,-27.61233,152.88785
Schools,-20.074633,146.262689
Schools,-27.459321,153.177215
Schools,-26.49546,153.076569
Schools,-19.316071,146.794057
Schools,-27.67846,153.240434
Schools,-27.393361,153.007764
Schools,-28.221222,152.0313
Schools,-16.788838,145.682879
Schools,-27.219521,153.067798
Schools,-27.250157,153.09829
Schools,-25.286168,152.805176
Schools,-27.612299,152.960668
Schools,-27.451246,151.942849
Schools,-26.406163,153.032011
Schools,-27.617883,153.028974
Schools,-27.658092,152.888679
Schools,-27.642188,153.102554
Schools,-23.851974,151.247499
Schools,-19.578716,147.408129
Schools,-20.724233,139.512505
Schools,-27.412818,152.975804
Schools,-26.187639,152.680913
Schools,-27.223336,153.113194
Schools,-23.382927,150.511299
Schools,-27.282748,152.984283
Schools,-27.545953,153.123468
Schools,-27.586944,152.978119
Schools,-27.619605,152.751487
Schools,-25.517707,152.695665
Schools,-27.614053,152.766836
Schools,-27.447761,153.186914
Schools,-27.961213,153.394826
Schools,-24.887018,152.337851
Schools,-27.35648,153.021317
Schools,-27.548054,151.940774
Schools,-27.548258,153.259639
Schools,-27.615582,152.893598
Schools,-27.527336,153.00298
Schools,-23.34963,150.536453
Schools,-26.633081,152.946182
Schools,-27.606494,153.091281
Schools,-27.255946,153.100276
Schools,-28.151979,153.472546
Schools,-27.096817,152.943393
Schools,-17.518003,146.035752
Schools,-28.077897,153.363585
Schools,-27.72428,153.200722
Schools,-26.777987,153.135704
Schools,-27.629875,153.045101
Schools,-27.599474,152.913353
Schools,-25.297268,152.852784
Schools,-27.628762,152.787552
Schools,-27.378886,153.050738
Schools,-27.572111,153.048727
Schools,-21.094848,149.170426
Schools,-27.534281,153.06422
Schools,-27.450762,153.00055
Schools,-27.563372,151.924698
Schools,-27.542903,152.942538
Schools,-27.449315,153.025819
Schools,-27.484495,153.0272
Schools,-27.495922,153.045044
Schools,-19.249668,146.784385
Schools,-26.622773,152.962925
Schools,-19.309055,146.733606
Schools,-27.593584,153.07762
Schools,-16.916444,145.768063
Schools,-16.960882,145.742146
Schools,-27.614676,152.813248
Schools,-16.812286,145.696631
Schools,-28.210689,152.03324
Schools,-26.424526,152.910211
Schools,-28.06303,153.438152
Schools,-27.178162,151.259169
Schools,-27.544657,152.986468
Schools,-19.286937,146.7548
Schools,-27.517168,153.023284
Schools,-27.414232,153.039431
Schools,-27.579583,151.963976
Schools,-27.516795,153.072622
Schools,-23.336122,150.516635
Schools,-27.565944,153.07681
Schools,-27.494847,153.061382
Schools,-27.575892,153.059542
Schools,-27.984997,153.399596
Schools,-17.259592,145.486529
Schools,-19.267767,146.803975
Schools,-28.087605,153.448878
Schools,-27.69246,153.214485
Schools,-27.690249,153.132237
Schools,-16.910042,145.696364
Schools,-27.077285,152.960225
Schools,-27.2378,152.986638
Schools,-27.613315,152.95905
Schools,-27.220993,153.078773
Schools,-27.262686,153.008217
Schools,-27.868514,153.315691
Schools,-19.362919,146.719809
Schools,-27.682008,153.034799
Schools,-27.944717,153.365253
Schools,-28.022806,153.34202
Schools,-23.154729,150.754264
Schools,-26.621402,152.964588
Schools,-27.530166,152.934807
Schools,-27.577806,151.964086
Schools,-26.855853,152.93987
Schools,-27.684716,153.017723
Schools,-19.286637,146.764488
Schools,-27.52263,153.019504
Schools,-27.495922,153.045044
Schools,-28.087632,153.448863
Schools,-27.255946,153.100276
Schools,-24.886842,152.336254
Schools,-27.282748,152.984283
Schools,-27.583833,151.981649
Schools,-27.640146,153.102534
Schools,-26.540655,151.833187
Schools,-27.077285,152.960225
Schools,-16.925465,145.763106
Schools,-27.579403,153.01462
Schools,-27.534281,153.06422
Schools,-27.959634,153.393324
Schools,-27.54806,153.259676
Schools,-23.359524,150.50739
Schools,-20.708863,139.490739
Schools,-21.122357,149.182705
Schools,-21.998321,148.047619
Schools,-24.571978,149.979229
Schools,-26.67205,152.005045
Schools,-20.408836,148.582803
Schools,-27.652201,153.0977
Schools,-21.42222,149.217649
Schools,-27.596478,151.931757
Schools,-27.533515,153.07227
Schools,-27.618235,153.130877
Schools,-27.586485,153.085207
Schools,-17.261279,145.48158
Schools,-27.987966,153.003699
Schools,-24.398449,150.516631
Schools,-20.079896,146.263415
Schools,-27.184957,151.262294
Schools,-26.540655,151.833187
Schools,-16.991617,145.424917
Schools,-28.214634,152.038498
Schools,-28.130582,153.467021
Schools,-20.010986,148.244994
Schools,-27.559812,152.278538
Schools,-23.440856,144.244443
Schools,-27.684555,153.103736
Schools,-27.492339,153.215759
Schools,-28.649889,151.933951
Schools,-27.579403,153.01462
Schools,-27.397336,153.018251
Schools,-27.54852,153.263961
Schools,-25.279469,152.833251
Schools,-27.535712,153.1906
Schools,-27.459964,153.00977
Schools,-27.659662,153.111344
Schools,-27.508478,152.938736
Schools,-27.410938,153.017437
Schools,-28.059792,153.426226
Schools,-23.513156,148.164718
Schools,-27.293318,152.975039
Schools,-23.566191,148.886345
Schools,-26.239598,151.943065
Schools,-26.701919,153.132729
Schools,-23.358273,150.545862
Schools,-22.8368,147.632798
Schools,-23.125095,150.73754
Schools,-26.659811,153.05776
Schools,-27.97048,153.400094
Schools,-26.740669,150.626385
Schools,-27.554507,152.929351
Schools,-27.732329,153.195713
Schools,-27.54262,151.922229
Schools,-19.29912,146.732887
Schools,-24.876106,152.333739
Schools,-28.543435,150.307635
Schools,-16.924071,145.742334
Schools,-27.621414,152.769039
Schools,-23.337163,150.514016
Schools,-26.390036,153.032394
Schools,-19.286637,146.764488
Schools,-24.886842,152.336254
Schools,-27.541924,153.230396
Schools,-27.361902,153.024038
Schools,-27.265181,152.051149
Schools,-27.195045,151.270176
Schools,-27.464452,152.581827
Schools,-27.571782,153.067016
Schools,-27.64143,153.104249
Schools,-27.181226,153.016153
Schools,-21.110197,149.151088
Schools,-20.709434,139.510459
Schools,-16.795718,145.689808
Schools,-26.961165,152.780562
Schools,-16.95951,145.741202
Schools,-27.942798,153.403025
Schools,-26.632065,152.948046
Schools,-19.293138,146.749898
Schools,-25.297303,152.849793
Schools,-27.116434,152.966867
Schools,-16.924991,145.763334
Schools,-27.595624,151.969013
Schools,-27.046229,153.148249
Schools,-28.012084,153.420772
Schools,-23.37349,150.496958
Schools,-16.911729,145.728904
Schools,-28.013694,153.33412
Schools,-21.153589,149.162266
Schools,-28.175117,152.653392
Schools,-27.010965,152.55279
Schools,-27.782408,153.335171
Schools,-27.424766,151.945733
Schools,-27.432128,153.003983
Schools,-28.099028,153.460481
Schools,-27.373268,152.970507
Schools,-28.109563,153.243041
Schools,-26.67227,152.514109
Schools,-23.95699,151.349995
Schools,-26.34179,152.328636
Schools,-26.671567,150.340186
Schools,-27.525969,152.888699
Schools,-27.441097,153.163426
Schools,-19.00802,146.20733
Schools,-27.537872,151.925566
Schools,-23.078685,150.88944
Schools,-23.660439,148.093083
Schools,-21.215351,148.904372
Schools,-26.606734,153.049612
Schools,-17.486626,146.005041
Schools,-16.829109,145.734467
Schools,-17.182107,145.552937
Schools,-27.347588,153.104125
Schools,-25.517707,152.695665
Schools,-16.923496,145.750802
Schools,-26.395471,146.258356
Schools,-20.721334,139.509786
Schools,-27.486125,153.053695
Schools,-20.089385,146.268256
Schools,-23.441998,144.282684
Schools,-23.532677,148.152306
Schools,-23.33697,150.515202
Schools,-27.486125,153.053695
Schools,-19.286937,146.7548
Schools,-27.665486,153.11148
Schools,-27.694569,153.212609
Schools,-27.469833,153.084509
Schools,-27.265714,152.977489
Schools,-27.519662,152.97751
Schools,-27.634681,153.147303
Schools,-27.445834,153.175925
Schools,-27.424131,153.040024
Schools,-27.500113,152.979951
Schools,-27.431832,153.032348
Schools,-27.464993,153.045798
Schools,-27.294014,152.970508
Schools,-27.629058,152.738938
Schools,-27.516593,153.030209
Schools,-27.449204,152.973639
Schools,-27.42112,153.066735
Schools,-27.414353,152.97488
Schools,-27.579303,153.024457
Schools,-27.581197,153.061984
Schools,-27.502793,153.06253
Schools,-27.393558,153.040481
Schools,-27.416856,152.991315
Schools,-27.510654,152.937442
Schools,-27.568064,152.952331
Schools,-27.266414,152.979229
Schools,-27.404474,153.00803
Schools,-27.61583,152.793048
Schools,-27.317432,153.067168
Schools,-27.42591,153.054659
Schools,-27.532193,153.07207
Schools,-27.440445,153.005746
Schools,-27.407278,153.026852
Schools,-27.553839,153.079418
Schools,-27.537741,153.019153
Schools,-27.550763,153.09125
Schools,-27.429022,153.018329
Schools,-27.66976,153.034183
Schools,-27.366032,153.033059
Schools,-27.521393,153.043619
Schools,-27.445921,152.994278
Schools,-27.349992,153.036579
Schools,-27.611049,152.899108
Schools,-16.968004,145.740667
Schools,-27.485844,152.986691
Schools,-27.494453,153.022879
Schools,-27.499371,153.052368
Schools,-27.520499,153.058768
